,A,E,F,H,I,K,L,M,N,T,V,W,X,Y,Z
EP1_0030,0,25,13,0,56,0,0,0,0,0,0,0,0,0,0
EP1_0031,13,35,30,0,80,0,80,0,0,0,80,0,42,0,28
EP1_0032,13,0,8,0,0,0,64,0,0,0,0,0,0,0,0
EP1_0033,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0
EP1_0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP1_0035,0,13,30,0,24,0,0,0,0,0,46,0,0,0,0
EP1_0036,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0
EP1_0037,0,25,34,12,80,0,0,0,0,0,0,0,0,0,0
EP1_0038,3,0,30,12,39,0,0,0,0,0,0,0,0,0,0
EP1_0039,0,21,8,0,80,0,0,0,0,0,46,0,0,0,0
EP1_0040,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0
EP1_0041,0,10,30,0,80,0,0,0,0,0,0,0,0,0,0
EP1_0042,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0
EP1_0043,0,0,42,26,80,0,0,0,0,0,0,0,0,0,0
EP1_0044,35,45,30,0,80,0,80,0,0,0,80,0,17,0,0
EP1_0045,0,10,22,0,0,0,80,0,0,0,0,0,0,0,0
EP1_0046,0,10,22,0,41,0,0,0,0,0,0,0,0,0,0
EP1_0047,0,10,30,0,80,0,0,0,0,0,0,0,0,0,0
EP1_0048,0,25,39,0,0,0,0,0,0,0,0,0,0,0,0
EP1_0049,13,15,8,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0000,0,0,30,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0001,0,0,42,0,80,0,0,0,0,0,80,0,0,0,0
FP1_0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0004,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0005,13,0,30,0,80,0,0,0,0,0,80,0,0,0,0
FP1_0006,0,0,8,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0007,0,0,47,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0008,0,0,30,0,80,0,0,0,0,0,10,0,0,0,0
FP1_0009,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0010,0,0,8,0,15,0,0,0,0,0,80,0,0,0,0
FP1_0011,0,0,30,0,0,0,0,0,0,0,34,0,0,0,0
FP1_0012,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0013,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0014,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0015,0,10,34,0,41,0,0,0,0,0,0,0,0,0,0
FP1_0016,0,0,30,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0018,0,0,30,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0019,0,0,34,0,24,0,0,0,0,29,0,0,0,0,0
FP1_0020,0,0,63,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0021,0,0,63,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0022,0,0,22,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0023,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0024,0,0,42,0,80,0,0,0,0,0,10,0,0,30,0
FP1_0025,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0026,0,0,47,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0027,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0028,0,0,0,0,80,0,0,0,0,0,80,0,0,0,0
FP1_0029,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
FP1_0030,0,0,20,0,0,0,0,0,0,0,46,0,0,0,0
FP1_0031,0,0,30,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0032,0,0,42,0,41,0,0,0,0,0,0,0,0,30,0
FP1_0033,0,0,42,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0034,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0
FP1_0035,0,0,42,0,80,0,0,0,0,0,80,0,0,0,0
FP1_0036,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0037,0,0,47,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0038,0,0,22,0,80,0,0,0,0,0,56,0,0,0,0
FP1_0039,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0040,0,0,34,0,0,0,0,0,0,28,0,0,0,0,0
FP1_0041,0,0,8,0,80,0,0,0,0,0,46,0,0,0,0
FP1_0042,0,0,30,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0043,0,0,63,0,80,0,0,0,0,29,0,0,0,0,0
FP1_0044,0,0,30,0,80,0,0,0,0,29,0,0,0,0,0
FP1_0045,0,0,42,0,24,0,0,0,0,28,0,0,0,0,0
FP1_0046,0,0,42,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0047,0,0,30,0,80,0,0,0,0,0,0,0,0,0,0
FP1_0048,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FP1_0049,0,0,30,0,0,21,0,0,0,0,0,0,0,0,0
HP1_0000,0,0,30,6,80,0,0,0,0,0,80,0,0,0,0
HP1_0001,0,0,0,12,80,0,0,0,0,0,10,0,0,0,0
HP1_0002,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
HP1_0003,3,0,0,26,80,0,0,0,0,0,0,0,0,0,0
HP1_0004,0,0,0,12,80,0,0,0,0,0,10,0,23,0,0
HP1_0005,0,0,0,17,80,0,0,0,0,0,0,0,0,0,0
HP1_0006,0,0,30,24,80,59,0,0,0,0,0,0,0,0,0
HP1_0007,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
HP1_0008,13,0,0,12,80,0,0,0,0,0,0,0,0,0,0
HP1_0009,0,0,0,3,80,0,0,0,0,0,10,0,0,0,0
HP1_0010,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0
HP1_0011,0,0,0,9,80,0,0,0,0,0,0,0,0,0,0
HP1_0012,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0
HP1_0013,0,0,0,12,80,0,0,0,0,0,0,0,0,0,0
HP1_0014,0,0,0,15,80,0,0,0,0,0,10,0,0,0,0
HP1_0015,0,0,0,12,80,0,0,0,0,0,10,0,0,0,0
HP1_0016,0,0,0,15,80,0,0,0,0,0,0,0,0,0,0
HP1_0017,3,0,0,12,56,0,0,0,0,0,0,0,0,0,0
HP1_0018,0,0,0,27,80,0,0,0,0,0,0,0,0,0,0
HP1_0019,0,0,0,15,80,0,0,0,0,0,10,0,6,0,0
HP1_0020,13,0,0,12,80,0,0,0,0,0,0,0,0,0,0
HP1_0021,13,0,0,15,80,47,0,0,0,0,34,0,0,0,0
HP1_0022,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0
HP1_0023,3,0,0,30,80,0,0,0,0,0,0,0,0,0,0
HP1_0024,3,0,0,12,80,0,0,0,0,0,0,0,0,0,0
HP1_0025,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0
HP1_0026,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0
HP1_0027,0,0,22,15,80,0,0,0,0,0,0,0,0,0,0
HP1_0028,0,0,0,3,80,0,0,0,0,0,10,0,0,0,0
HP1_0029,0,0,0,15,80,0,0,0,0,0,10,0,0,0,0
HP1_0030,0,0,0,15,80,0,0,0,0,0,0,0,0,0,0
HP1_0031,0,0,0,17,80,0,0,0,0,0,0,0,0,0,0
HP1_0032,0,0,30,36,80,0,0,0,0,0,0,0,0,0,0
HP1_0033,0,0,0,9,80,0,0,0,0,0,0,0,0,0,0
HP1_0034,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
HP1_0035,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0
HP1_0036,0,0,0,12,80,0,0,0,0,0,10,0,0,0,0
HP1_0037,0,0,0,18,80,0,0,0,0,0,0,0,0,0,0
HP1_0038,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0
HP1_0039,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0
HP1_0040,35,0,0,3,80,0,80,0,0,0,10,0,0,0,0
HP1_0041,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0
HP1_0042,3,0,0,30,80,21,0,0,0,0,0,0,0,0,0
HP1_0043,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
HP1_0044,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0
HP1_0045,0,0,30,9,65,0,0,0,0,0,0,0,0,0,0
HP1_0046,13,0,0,3,80,0,0,0,0,0,0,0,0,0,0
HP1_0047,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0
HP1_0048,0,0,0,9,80,0,0,0,0,0,0,0,0,0,0
HP1_0049,0,0,0,12,80,0,0,0,0,0,0,0,0,0,0
IP1_0000,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0003,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0004,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0005,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0006,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0007,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0008,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0009,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0011,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0012,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0013,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0014,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0015,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0016,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0017,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0018,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0019,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0020,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0021,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0022,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP1_0024,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0025,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0026,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0027,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0028,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0029,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
IP1_0030,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0031,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0032,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0033,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0034,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0035,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0036,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0037,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0038,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0039,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0040,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0041,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0042,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0043,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0044,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0045,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0046,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0047,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0048,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
IP1_0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0000,0,0,0,0,80,33,0,0,0,0,24,0,0,0,0
KP1_0001,0,0,0,0,0,33,0,0,0,0,24,0,0,0,0
KP1_0002,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0003,0,0,0,0,80,33,0,0,0,0,80,0,0,0,0
KP1_0004,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
KP1_0005,0,0,0,0,80,33,0,0,0,0,80,0,0,0,0
KP1_0006,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0007,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0008,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0009,0,0,30,15,80,15,0,0,0,0,0,0,0,0,0
KP1_0010,0,0,0,0,65,7,0,0,0,0,34,0,0,0,0
KP1_0011,0,0,0,0,80,7,0,0,0,0,34,0,0,0,0
KP1_0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0013,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
KP1_0014,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0
KP1_0015,0,0,0,0,80,33,0,0,0,0,24,0,0,0,0
KP1_0016,0,0,0,0,80,26,0,0,0,0,0,0,0,0,0
KP1_0017,0,0,0,0,80,15,0,0,0,0,0,0,0,0,0
KP1_0018,0,0,0,0,24,7,0,0,0,0,10,0,0,0,0
KP1_0019,0,0,0,0,0,28,80,0,0,0,0,0,0,0,0
KP1_0020,0,0,0,0,80,28,0,0,0,29,0,0,0,0,0
KP1_0021,0,0,0,0,80,33,0,0,0,0,0,0,0,0,0
KP1_0022,0,0,22,0,80,59,0,0,0,0,80,0,0,0,0
KP1_0023,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0024,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0025,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
KP1_0026,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
KP1_0027,0,0,0,0,41,28,80,0,0,0,0,0,0,0,0
KP1_0028,0,0,0,0,80,59,0,0,0,0,0,0,0,0,0
KP1_0029,0,0,0,0,80,8,0,0,0,0,80,0,0,0,0
KP1_0030,0,0,0,0,80,36,0,0,0,0,10,0,0,0,0
KP1_0031,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0033,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0034,0,0,0,0,80,0,0,0,0,0,10,0,0,0,0
KP1_0035,0,0,0,0,80,7,0,0,0,0,10,0,0,0,0
KP1_0036,0,0,0,0,80,7,0,0,0,0,0,0,0,0,0
KP1_0037,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
KP1_0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0039,0,0,0,0,80,21,0,0,0,0,0,0,0,0,0
KP1_0040,0,0,0,0,80,21,0,0,0,29,0,0,0,0,0
KP1_0041,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0
KP1_0042,0,0,0,0,80,59,0,0,0,0,24,0,0,0,0
KP1_0043,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
KP1_0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0045,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
KP1_0046,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
KP1_0047,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
KP1_0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP1_0049,0,0,0,0,80,7,0,0,0,0,0,0,0,0,0
LP1_0000,0,0,0,0,41,0,80,0,0,0,0,0,0,0,0
LP1_0001,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0002,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
LP1_0003,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0004,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
LP1_0005,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
LP1_0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0007,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0009,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
LP1_0010,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0011,0,0,0,0,65,0,16,0,0,0,0,0,0,0,0
LP1_0012,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0013,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0015,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0016,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0017,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
LP1_0018,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0019,0,0,0,0,24,0,80,0,0,0,0,0,0,0,0
LP1_0020,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0021,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0022,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
LP1_0023,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0025,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0026,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0027,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0028,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0029,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0030,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
LP1_0031,0,0,0,0,24,0,80,0,0,0,0,0,0,0,0
LP1_0032,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0033,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0034,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0035,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0036,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0037,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0038,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0039,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0040,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0041,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
LP1_0042,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LP1_0044,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0
LP1_0045,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0046,0,0,0,0,56,0,80,0,0,0,0,0,0,0,0
LP1_0047,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0048,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
LP1_0049,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
MP1_0000,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
MP1_0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0002,0,0,0,0,0,0,0,74,0,0,0,0,0,78,0
MP1_0003,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
MP1_0004,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
MP1_0005,0,0,0,0,0,0,0,33,0,0,0,0,61,0,0
MP1_0006,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
MP1_0007,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
MP1_0008,0,0,0,0,0,0,0,27,0,0,10,0,0,78,0
MP1_0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0010,0,0,0,3,24,0,0,6,0,0,0,0,61,0,0
MP1_0011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MP1_0012,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
MP1_0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0014,0,0,27,0,0,0,0,27,0,29,0,0,0,26,0
MP1_0015,0,0,0,0,41,0,0,27,0,0,10,0,44,78,0
MP1_0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0017,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
MP1_0018,0,0,0,0,0,0,0,0,0,0,34,0,0,32,0
MP1_0019,0,0,0,0,56,0,0,33,0,0,10,0,61,0,0
MP1_0020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP1_0022,0,0,0,0,0,0,0,74,0,0,0,0,0,80,0
MP1_0023,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MP1_0024,0,0,0,0,80,0,0,0,0,0,10,0,0,0,0
MP1_0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
